teacher_id,cathedra_id
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=1f2b8dc3-52c1-4295-beeb-0627fbf3b8a4,12153
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f404d99f-711c-43ad-8e0d-c687e21f0602,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=a2f8e82d-6580-4374-9bb7-3e314d575060,12216
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=236b39cd-d30e-4ea8-948d-e5fae5058cdd,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=1db6e9ff-4c19-4da0-9b8e-7cfe73ba4473,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=93d51188-96e3-4c52-a9c6-264d48871bea,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=93d51188-96e3-4c52-a9c6-264d48871bea,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=5c603dff-9747-423b-8a0f-b465c9e7c815,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=5c603dff-9747-423b-8a0f-b465c9e7c815,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4875a0d9-10fb-4210-a1e0-f83c060ee3c2,10186
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=aa9c6679-1afc-4113-9033-c4bbd77cbaad,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=a584161b-8db9-45c9-8600-c6ae3ddbfaa0,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=00af00c8-eee7-4ba8-b5a4-738bae87dc41,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=00af00c8-eee7-4ba8-b5a4-738bae87dc41,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=00af00c8-eee7-4ba8-b5a4-738bae87dc41,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=6804eee4-9c59-4c1d-9909-676cbb760f3c,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=aef7fcc7-96c0-4e6f-a930-1c47b6075e0f,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4ae7f846-9283-4802-9940-7c82bea8d47d,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4ae7f846-9283-4802-9940-7c82bea8d47d,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4ae7f846-9283-4802-9940-7c82bea8d47d,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=38ab1f31-c319-4da4-822b-7b1f560a6b10,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=38ab1f31-c319-4da4-822b-7b1f560a6b10,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=38ab1f31-c319-4da4-822b-7b1f560a6b10,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f2ce2479-3ec7-4786-a5c7-e7d43f3e4496,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f2ce2479-3ec7-4786-a5c7-e7d43f3e4496,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f2ce2479-3ec7-4786-a5c7-e7d43f3e4496,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=a97f9056-0f70-4e10-976e-1175c59c777a,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c0976766-98a3-45cc-82df-e05b13129271,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f9e88b1b-5935-4198-ae2f-b354302a13a7,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=a11518a7-7c7f-4727-a519-069bd0c7e3dd,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=12b2766a-63e3-4e38-9faa-d3a158f224b1,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=7434a043-5faf-4761-8eb7-ac3bf2d1982c,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=7434a043-5faf-4761-8eb7-ac3bf2d1982c,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=ba22fe00-fa5d-46d9-91d3-b571c4aa3e9e,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=2e64a2a9-39d1-4074-9af3-e9f09094fc3e,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=606e79ca-339d-4a28-8587-6c095f0266a7,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=a5e14e81-448e-42d0-87e2-ee22d87b92a8,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=17d85641-1d5b-4d23-be4f-b391feb515e3,11207
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=aa9014cd-90e1-4e99-9133-9559567fc06a,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=05539928-025d-4f5a-98a0-e56bd6307f3e,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=05539928-025d-4f5a-98a0-e56bd6307f3e,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=38d51d10-655c-4ea7-bbf5-0aa46ff8eada,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=8315558f-9358-4c5f-ab2a-d87788d50199,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=8315558f-9358-4c5f-ab2a-d87788d50199,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=8315558f-9358-4c5f-ab2a-d87788d50199,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4356bb21-cfbe-4699-91ac-757a102e86c2,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=5568afb6-79a2-4ec7-a82f-3e31faefd254,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=ec3d9ab7-8f5c-4d6c-88a3-987bd78cf9cf,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=ec3d9ab7-8f5c-4d6c-88a3-987bd78cf9cf,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=ec3d9ab7-8f5c-4d6c-88a3-987bd78cf9cf,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=aaf53a6b-d63a-4997-8fc4-06c68223fa5c,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=0f56f4b6-2de6-41ae-bfbb-741bc95d036c,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=48c84c9c-7af8-4c08-9c5a-4045aace8756,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=48c84c9c-7af8-4c08-9c5a-4045aace8756,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=052f7e0c-67e6-4a3a-b4a9-387d15acd41c,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=b3d614c1-33a5-40cd-a80c-d9d49923beba,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f33a56be-5ac5-4fe9-a5c8-dca9fddbb334,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=d9aba0f1-0b29-4762-80b8-f5351e6f542c,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=8997e0a0-bdcc-4360-94a4-bae05a22afd5,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=8997e0a0-bdcc-4360-94a4-bae05a22afd5,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=5dca98a0-5ed0-413b-868a-c0ac4f14d6f6,12070
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=56f1738f-0bda-4656-b035-b6cc949f9a0e,12070
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=942720c9-1029-43d8-9460-bb4bfcac228a,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=2e9f2c75-20e4-47a8-ae34-6d5dd79ac8cb,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=2e9f2c75-20e4-47a8-ae34-6d5dd79ac8cb,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=2e9f2c75-20e4-47a8-ae34-6d5dd79ac8cb,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c14518d8-9c72-4e67-94c0-b333ef4d13d7,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=71951a57-ea1c-4f8c-91ef-372dabba3a77,12070
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c6783b72-5dcf-469c-b2d0-5e61436d7a22,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c6783b72-5dcf-469c-b2d0-5e61436d7a22,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=478a9027-fc6f-4657-a381-9575d99d89d0,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=1af33fce-66ea-418a-91f7-44080f19fe9e,11207
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=45bdd839-1915-4797-993e-fc2268e7234a,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=45bdd839-1915-4797-993e-fc2268e7234a,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=2556b947-00c4-4ab1-9360-0649e32b22a8,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=35b0ce19-119d-4277-9061-60f8a64d18de,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=86276678-5ccc-48ed-8f02-97a768225308,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c26d8800-4b42-4ade-9811-a03bc4ad6cb7,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c26d8800-4b42-4ade-9811-a03bc4ad6cb7,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c0b5008e-b033-405c-acd7-69c0fdedf990,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c0b5008e-b033-405c-acd7-69c0fdedf990,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=d6b409db-96bf-4289-a5bf-dfb7356a110e,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=79dc5e73-8c75-4840-8cc3-6bad838167a9,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=79dc5e73-8c75-4840-8cc3-6bad838167a9,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=79dc5e73-8c75-4840-8cc3-6bad838167a9,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=79dc5e73-8c75-4840-8cc3-6bad838167a9,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=93ef7adb-055d-4152-8e0f-0579e4d6b019,11207
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=23686c64-5b37-4fd1-b76d-aaca6c931c50,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=25ed49fb-f1ba-429b-8bd2-eed28d7fdabb,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=fa040c2e-3028-4cee-8b78-afbe4a82c989,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=fa040c2e-3028-4cee-8b78-afbe4a82c989,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=f52bf1de-b02b-4f8e-8b76-42532b98972c,11207
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=3c4f5137-a4d4-41bb-8465-5fcb7b6a21f5,10193
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=3c4f5137-a4d4-41bb-8465-5fcb7b6a21f5,10121
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=13a5a64f-03b3-4ca5-bb5c-a0ae0eeebdea,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=313500f2-0335-42d4-94ea-a268666ce8a8,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=6a8864a9-4900-4e22-81eb-8d8522d72b78,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=6a8864a9-4900-4e22-81eb-8d8522d72b78,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=d1bfd5d9-efde-40af-992e-7f8e798a5f69,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=ed6b93e5-9273-4a1a-b54d-b2bb37bc3970,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=226e01a6-74ad-4e43-8f9f-8ab8fa47cf53,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=4cd193a7-d002-4b30-82ec-270ba40d1fab,10154
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=49d45d55-bbb9-49a2-a042-8befd9bb0ab1,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=13b2732e-49ef-4afb-b5fd-a816beb9a1f6,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=9a071e4e-ce5a-4209-afe8-cad96766e37f,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=9a071e4e-ce5a-4209-afe8-cad96766e37f,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=07acf7b1-a9c2-41d7-9fa2-4b7967d9c47d,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=b04856e3-ebc5-40fe-afaf-26910b36e962,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=c13ff29a-2849-40f4-95db-a89dc77c8c33,10164
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=72067d80-904f-44d4-af27-85f6c4fae40d,10120
http://rozklad.kpi.ua/Schedules/ViewSchedule.aspx?v=72067d80-904f-44d4-af27-85f6c4fae40d,10193
